,original_title,imdb_id
878,It-Happened-One-Night,0025316
879,Gaslight,0036855
880,The-Gay-Divorcee,0025164
881,North-by-Northwest,0053125
882,The-Apartment,0053604
883,Some-Like-It-Hot,0053291
884,Charade,0056923
885,Casablanca,0034583
886,The-Maltese-Falcon,0033870
887,My-Fair-Lady,0058385
888,Sabrina,0047437
889,Roman-Holiday,0046250
890,The-Little-Princess,0031580
891,Meet-Me-in-St-Louis,0037059
892,The-Wizard-of-Oz,0032138
893,Gone-with-the-Wind,0031381
894,My-Favorite-Year,0084370
895,Sunset-Boulevard,0043014
896,Citizen-Kane,0033467
897,A-Space-Odyssey,0062622
898,Golden-Earrings,0039428
899,All-About-Eve,0042192
900,The-Women,0032143
901,Rebecca,0032976
902,Foreign-Correspondent,0032484
903,Notorious,0038787
904,Spellbound,0038109
905,An-Affair-to-Remember,0050105
906,To-Catch-a-Thief,0048728
907,Father-of-the-Bride,0042451
908,The-Band-Wagon,0045537
909,Ninotchka,0031725
910,Love-in-the-Afternoon,0050658
911,Gigi,0051658
912,The-Reluctant-Debutante,0052126
913,The-Adventures-of-Robin-Hood,0029843
914,The-Mark-of-Zorro,0032762
915,Laura,0037008
916,The-Ghost-and-Mrs-Muir,0039420
917,Lost-Horizon,0029162
918,Top-Hat,0027125
919,To-Be-or-Not-to-Be,0035446
920,My-Man-Godfrey,0028010
921,Giant,0049261
922,East-of-Eden,0048028
923,The-Thin-Man,0025878
924,His-Girl-Friday,0032599
925,Around-the-World-in-Eighty-Days,0048960
926,Its-a-Wonderful-Life,0038650
927,Mr-Smith-Goes-to-Washington,0031679
928,Bringing-Up-Baby,0029947
929,Penny-Serenade,0034012
930,The-Scarlet-Letter,0017350
931,Lady-of-Burlesque,0036094
932,Of-Human-Bondage,0025586
933,Angel-on-My-Shoulder,0038300
934,Little-Lord-Fauntleroy,0027893
935,They-Made-Me-a-Criminal,0032022
936,The-Inspector-General,0041509
937,Angel-and-the-Badman,0039152
938,The-Steps,0026029
939,A-Walk-in-the-Sun,0038235
940,The-Outlaw,0036241
941,Night-of-the-Living-Dead,0063350
942,The-African-Queen,0043265
943,Beat-the-Devil,0046414
944,Cat-on-a-Hot-Tin-Roof,0051459
945,The-Last-Time-I-Saw-Paris,0047162
946,Meet-John-Doe,0033891
947,Algiers,0029855
948,Something-to-Sing-About,0029588
949,A-Farewell-to-Arms,0022879
950,Moonlight-Murder,0027980
951,Nothing-Personal,0114007
952,Huang-jia-shi-jie,0093229
953,Dangerous-Ground,0118927
954,Picnic,0048491
955,Madagascar-Skin,0113730
956,The-Pompatus-of-Love,0117357
957,Small-Wonders,0117669
958,Fly-Away-Home,0116329
959,Bliss,0118742
960,Grace-of-My-Heart,0116442
961,Schlafes-Bruder,0114354
962,Maximum-Risk,0117011
963,Michael-Collins,0117039
964,The-Rich-Mans-Wife,0117473
965,Infinity,0116635
966,Big-Night,0115678
967,Last-Man-Standing,0116830
968,Caught,0115847
969,Set-It-Off,0117603
970,Days-in-the-Valley,0115438
971,Curdled,0115994
972,Lassocié,0083587
973,Eds-Next-Move,0116167
974,Extreme-Measures,0116259
975,The-Glimmer-Man,0116421
976,D-The-Mighty-Ducks,0116000
977,The-Chamber,0115862
978,The-Apple-Dumpling-Gang,0072653
979,Davy-Crockett-King-of-the-Wild-Frontier,0047977
980,Escape-to-Witch-Mountain,0072951
981,The-Love-Bug,0064603
982,Herbie-Rides-Again,0071607
983,Old-Yeller,0050798
984,The-Parent-Trap,0055277
985,Pollyanna,0054195
986,Homeward-Bound-The-Incredible-Journey,0107131
987,The-Shaggy-Dog,0053271
988,Swiss-Family-Robinson,0054357
989,That-Darn-Cat,0059793
990,Leagues-Under-the-Sea,0046672
991,Cool-Runnings,0106611
992,Angels-in-the-Outfield,0109127
993,Cinderella,0042332
994,Winnie-the-Pooh-and-the-Blustery-Day,0063819
995,The-Three-Caballeros,0038166
996,The-Sword-in-the-Stone,0057546
997,So-Dear-to-My-Heart,0041890
998,Robin-Hood-Prince-of-Thieves,0102798
999,Mary-Poppins,0058331
1000,Dumbo,0033563
1001,Petes-Dragon,0076538
1002,Bedknobs-and-Broomsticks,0066817
1003,Alice-in-Wonderland,0043274
1004,The-Fox-and-the-Hound,0082406
1005,Freeway,0116361
1006,The-Sound-of-Music,0059742
1007,Die-Hard,0095016
1008,The-Lawnmower-Man,0104692
1009,Unhook-the-Stars,0118044
1010,Synthetic-Pleasures,0114597
1011,The-Secret-Agent,0117582
1012,Secrets-Lies,0117589
1013,That-Thing-You-Do,0117887
1014,To-Gillian-on-Her-th-Birthday,0117924
1015,Surviving-Picasso,0117791
1016,Love-Is-All-There-Is,0116928
1017,Beautiful-Thing,0115640
1018,The-Long-Kiss-Goodnight,0116908
1019,The-Ghost-and-the-Darkness,0116409
1020,Looking-for-Richard,0116913
1021,Trees-Lounge,0117958
1022,The-Proprietor,0117400
1023,Normal-Life,0117202
1024,Get-on-the-Bus,0116404
1025,Shadow-Conspiracy,0120107
1026,Jude,0116722
1027,Everyone-Says-I-Love-You,0116242
1028,Azúcar-amarga,0115600
1029,Romeo-Juliet,0117509
1030,Swingers,0117802
1031,Sleepers,0117665
1032,The-Sunchaser,0117781
1033,Johns,0116714
1034,Aladdin-and-the-King-of-Thieves,0115491
1035,The-Woman-in-Question,0043140
1036,Shall-We-Dance,0029546
1037,A-Damsel-in-Distress,0028757
1038,Crossfire,0039286
1039,Murder-My-Sweet,0037101
1040,Macao,0044863
1041,For-the-Moment,0109823
1042,Willy-Wonka-the-Chocolate-Factory,0067992
1043,La-vie-sexuelle-des-Belges,0111622
1044,The-Innocents,0055018
1045,Sleeper,0070707
1046,Bananas,0066808
1047,A-Fish-Called-Wanda,0095159
1048,Life-of-Brian,0079470
1049,VictorVictoria,0084865
1050,The-Candidate,0068334
1051,The-Great-Race,0059243
1052,Bonnie-and-Clyde,0061418
1053,The-Old-Man-and-the-Sea,0052027
1054,Dial-M-for-Murder,0046912
1055,Madame-Butterfly,0113731
1056,Dirty-Dancing,0092890
1057,Reservoir-Dogs,0105236
1058,Platoon,0091763
1059,Weekend-at-Bernies,0098627
1060,Basic-Instinct,0103772
1061,The-Doors,0101761
1062,The-Crying-Game,0104036
1063,Glengarry-Glen-Ross,0104348
1064,Sophies-Choice,0084707
1065,ET-the-ExtraTerrestrial,0083866
1066,The-Search-for-Oneeye-Jimmy,0117577
1067,A-Christmas-Carol,0029992
1068,Days-of-Thunder,0099371
1069,Top-Gun,0092099
1070,American-Strays,0115531
1071,Rebel-Without-a-Cause,0048545
1072,A-Streetcar-Named-Desire,0044081
1073,Children-of-the-Corn-IV-The-Gathering,0115885
1074,The-Leopard-Son,0116859
1075,Charms-Zwischenfälle,0115870
1076,Bird-of-Prey,0115684
1077,Microcosmos-Le-Peuple-de-lherbe,0117040
1078,Palookaville,0117284
1079,The-Associate,0115580
1080,The-Funeral,0116378
1081,The-Sleepover,2250194
1082,La-fille-seule,0113057
1083,Le-huitième-jour,0116581
1084,North-Star,0114622
1085,Drunks,0112907
1086,The-People-vs-Larry-Flynt,0117318
1087,Glory-Daze,0116422
1088,A-Perfect-Candidate,0117320
1089,On-Golden-Pond,0082846
1090,The-Return-of-the-Pink-Panther,0072081
1091,Drop-Dead-Fred,0101775
1092,The-Abyss,0096754
1093,The-Fog,0080749
1094,Escape-from-New-York,0082340
1095,The-Howling,0082533
1096,Jean-de-Florette,0091288
1097,Manon-des-Sources,0091480
1098,Johnny-cien-pesos,0107274
1099,Private-Benjamin,0081375
1100,Monty-Python-and-the-Holy-Grail,0071853
1101,Hustler-White,0116587
1102,Dadetown,0112777
1103,Everything-Relative,0116245
1104,Entertaining-Angels-The-Dorothy-Day-Story,0116212
1105,Trois-vies-et-une-seule-mort,0117968
1106,The-Line-King-The-Al-Hirschfeld-Story,0116886
1107,Snowriders,0117677
1108,Curtiss-Charm,0112759
1109,When-We-Were-Kings,0118147
1110,The-Wrong-Trousers,0108598
1111,JLGJLG-autoportrait-de-décembre,0110173
1112,Le-Retour-de-Martin-Guerre,0084589
1113,Faust,0109781
1114,He-Walked-by-Night,0040427
1115,Raw-Deal,0040723
1116,TMen,0039881
1117,I-bambini-ci-guardano,0034493
1118,La-symphonie-pastorale,0039004
1119,Here-Comes-Cookie,0026465
1120,Love-In-Bloom,0026656
1121,Six-of-a-Kind,0025799
1122,Die-Blechtrommel,0078875
1123,The-Ruling-Class,0069198
1124,Mina-Tannenbaum,0110521
1125,Deux-ou-trois-choses-que-je-sais-delle,0060304
1126,The-Bloody-Child,0115715
1127,Dear-God,0116059
1128,Bad-Moon,0115610
1129,American-Dream,0099028
1130,Best-of-the-Best-No-Turning-Back,0112483
1131,Bob-Roberts,0103850
1132,Nuovo-Cinema-Paradiso,0095765
1133,The-Cook-the-Thief-His-Wife-Her-Lover,0097108
1134,Grosse-fatigue,0109942
1135,Delicatessen,0101700
1136,La-double-vie-de-Véronique,0101765
1137,Enchanted-April,0101811
1138,Paths-of-Glory,0050825
1139,The-Grifters,0099703
1140,Hear-My-Song,0102014
1141,The-Shooter,0120121
1142,The-English-Patient,0116209
1143,Mediterraneo,0102426
1144,My-Left-Foot-The-Story-of-Christy-Brown,0097937
1145,Sex-Lies-and-Videotape,0098724
1146,Passion-Fish,0105107
1147,Strictly-Ballroom,0105488
1148,The-Thin-Blue-Line,0096257
1149,Átame,0101026
1150,Madonna-Truth-or-Dare,0102370
1151,Paris-is-Burning,0100332
1152,One-Flew-Over-the-Cuckoos-Nest,0073486
1153,Up-in-Smoke,0078446
1154,The-Empire-Strikes-Back,0080684
1155,The-Princess-Bride,0093779
1156,Raiders-of-the-Lost-Ark,0082971
1157,Brazil,0088846
1158,Aliens,0090605
1159,Il-buono-il-brutto-il-cattivo,0060196
1160,Withnail-I,0094336
1161,Angry-Men,0050083
1162,Lawrence-of-Arabia,0056172
1163,A-Clockwork-Orange,0066921
1164,To-Kill-a-Mockingbird,0056592
1165,Apocalypse-Now,0078788
1166,Cera-una-volta-il-West,0064116
1167,Return-of-the-Jedi,0086190
1168,Der-Himmel-über-Berlin,0093191
1169,The-Third-Man,0041959
1170,GoodFellas,0099685
1171,Alien,0078748
1172,Army-of-Darkness,0106308
1173,Le-Grand-Bleu,0095250
1174,乱,0089881
1175,喋血雙雄,0097202
1176,Psycho,0054215
1177,The-Blues-Brothers,0080455
1178,The-Godfather-Part-II,0071562
1179,Full-Metal-Jacket,0093058
1180,A-Grand-Day-Out,0104361
1181,Henry-V,0097499
1182,Amadeus,0086879
1183,The-Quiet-Man,0045061
1184,Once-Upon-a-Time-in-America,0087843
1185,Raging-Bull,0081398
1186,Annie-Hall,0075686
1187,The-Right-Stuff,0086197
1188,Сталкер,0079944
1189,Das-Boot,0082096
1190,The-Sting,0070735
1191,Harold-and-Maude,0067185
1192,Trust,0103130
1193,Det-sjunde-inseglet,0050976
1194,Local-Hero,0085859
1195,The-Terminator,0088247
1196,Braindead,0103873
1197,Glory,0097441
1198,Rosencrantz-Guildenstern-Are-Dead,0100519
1199,Manhattan,0079522
1200,Millers-Crossing,0100150
1201,Dead-Poets-Society,0097165
1202,The-Graduate,0061722
1203,Touch-of-Evil,0052311
1204,Nikita,0100263
1205,The-Bridge-on-the-River-Kwai,0050212
1206,,0056801
1207,Chinatown,0071315
1208,The-Day-the-Earth-Stood-Still,0043456
1209,The-Treasure-of-the-Sierra-Madre,0040897
1210,Bad-Taste,0092610
1211,Duck-Soup,0023969
1212,Better-Off-Dead,0088794
1213,The-Shining,0081505
1214,Stand-by-Me,0092005
1215,M,0022100
1216,Evil-Dead-II,0092991
1217,The-Great-Escape,0057115
1218,The-Deer-Hunter,0077416
1219,Diva,0082269
1220,Groundhog-Day,0107048
1221,Unforgiven,0105695
1222,The-Manchurian-Candidate,0056218
1223,Pump-up-the-Volume,0100436
1224,Arsenic-and-Old-Lace,0036613
1225,Back-to-the-Future,0088763
1226,Fried-Green-Tomatoes,0101921
1227,Patton,0066206
1228,Down-by-Law,0090967
1229,アキラ,0094625
1230,Highlander,0091203
1231,Cool-Hand-Luke,0061512
1232,Cyrano-de-Bergerac,0099334
1233,Young-Frankenstein,0072431
1234,Night-on-Earth,0102536
1235,大红灯笼高高挂,0101640
1236,The-Great-Dictator,0032553
1237,Fantasia,0032455
1238,High-Noon,0044706
1239,The-Big-Sleep,0038355
1240,Heathers,0097493
1241,Somewhere-in-Time,0081534
1242,BenHur,0052618
1243,This-Is-Spinal-Tap,0088258
1244,Koyaanisqatsi,0085809
1245,Some-Kind-of-Wonderful,0094006
1246,Indiana-Jones-and-the-Last-Crusade,0097576
1247,Being-There,0078841
1248,Gandhi,0083987
1249,The-Unbearable-Lightness-of-Being,0096332
1250,A-Room-with-a-View,0091867
1251,Real-Genius,0089886
1252,Pink-Floyd-The-Wall,0084503
1253,The-Killing-Fields,0087553
1254,Mitt-liv-som-hund,0089606
1255,Forbidden-Planet,0049223
1256,Field-of-Dreams,0097351
1257,The-Man-Who-Would-Be-King,0073341
1258,Butch-Cassidy-and-the-Sundance-Kid,0064115
1259,Paris-Texas,0087884
1260,Bis-ans-Ende-der-Welt,0101458
1261,When-Harry-Met-Sally,0098635
1262,I-Shot-a-Man-in-Vegas,0113369
1263,Parallel-Sons,0114089
1264,Hype,0116589
1265,Santa-with-Muscles,0117550
1266,Female-Perversions,0116293
1267,Mad-Dog-Time,0116953
1268,Breathing-Room,0115754
1269,Paris-Was-a-Woman,0114093
1270,Im-Not-Rappaport,0116601
1271,Blue-Juice,0112537
1272,Kids-of-Survival,0107314
1273,Alien,0103644
1274,An-American-Werewolf-in-London,0082010
1275,Amityville-Its-About-Time,0103678
1276,Amityville-D,0085159
1277,Amityville-Dollhouse,0115535
1278,Amityville-A-New-Generation,0106262
1279,Amityville-II-The-Possession,0083550
1280,The-Amityville-Horror,0078767
1281,The-Amityville-Curse,0099030
1282,Blood-for-Dracula,0071233
1283,April-Fools-Day,0090655
1284,Audrey-Rose,0075704
1285,The-Believers,0092632
1286,The-Birds,0056869
1287,The-Blob,0051418
1288,Blood-Beach,0082083
1289,Body-Parts,0101492
1290,The-Body-Snatcher,0037549
1291,Dracula,0103874
1292,Bride-of-Frankenstein,0026138
1293,Burnt-Offerings,0074258
1294,Candyman,0103919
1295,Cape-Fear,0101540
1296,Cape-Fear,0055824
1297,Carrie,0074285
1298,Cat-People,0083722
1299,A-Nightmare-on-Elm-Street,0087800
1300,Nosferatu-eine-Symphonie-des-Grauens,0013442
1301,Nosferatu-a-Venezia,0091651
1302,The-Omen,0075005
1303,Blood-and-Wine,0115710
1304,Albino-Alligator,0115495
1305,The-Mirror-Has-Two-Faces,0117057
1306,Breaking-the-Waves,0115751
1307,Nightwatch,0119791
1308,Star-Trek-First-Contact,0117731
1309,Shine,0117631
1310,Sling-Blade,0117666
1311,Jingle-All-the-Way,0116705
1312,Identificazione-di-una-donna,0084116
1313,Paradise-Lost-The-Child-Murders-at-Robin-Hood-Hills,0117293
1314,The-Preachers-Wife,0117372
1315,Kjærlighetens-kjøtere,0113557
1316,Ridicule,0117477
1317,The-Crucible,0115988
1318,Dalmatians,0115433
1319,Il-Cristo-proibito,0042354
1320,Jai-pas-sommeil,0110171
1321,Die-Hard,0099423
1322,Star-Trek-The-Motion-Picture,0079945
1323,Star-Trek-VI-The-Undiscovered-Country,0102975
1324,Star-Trek-V-The-Final-Frontier,0098382
1325,Star-Trek-II-The-Wrath-of-Khan,0084726
1326,Star-Trek-III-The-Search-for-Spock,0088170
1327,Star-Trek-IV-The-Voyage-Home,0092007
1328,Batman-Returns,0103776
1329,Young-Guns,0096487
1330,Young-Guns-II,0100994
1331,Grease,0077631
1332,Grease,0084021
1333,Marked-for-Death,0100114
1334,Adrenalin-Fear-the-Rush,0115471
1335,The-Substance-of-Fire,0117773
1336,Under-Siege,0105690
1337,Terror-in-a-Texas-Town,0052287
1338,Jaws,0073195
1339,Jaws,0077766
1340,Jaws-D,0085750
1341,My-Fellow-Americans,0117119
1342,Mars-Attacks,0116996
1343,Citizen-Ruth,0115906
1344,Jerry-Maguire,0116695
1345,Raising-Arizona,0093822
1346,Tin-Men,0094155
1347,Sneakers,0105435
1348,Bastard-Out-of-Carolina,0115633
1349,In-Love-and-War,0116621
1350,Marvins-Room,0116999
1351,Somebody-Is-Waiting,0117691
1352,Ghosts-of-Mississippi,0116410
1353,Night-Falls-on-Manhattan,0119783
1354,Beavis-and-ButtHead-Do-America,0115641
1355,La-Cérémonie,0112769
1356,Scream,0117571
1357,The-Last-of-the-Mohicans,0104691
1358,Michael,0117038
1359,The-Evening-Star,0116240
1360,Hamlet,0116477
1361,Some-Mothers-Son,0117690
1362,The-Whole-Wide-World,0118163
1363,Mother,0117091
1364,Les-voleurs,0118100
1365,Evita,0116250
1366,The-Portrait-of-a-Lady,0117364
1367,Walkabout,0067959
1368,Message-to-Love-The-Isle-of-Wight-Festival,0117028
1369,Murder-at,0119731
1370,Hearts-and-Minds,0116506
1371,Inside,0116640
1372,Fierce-Creatures,0119115
1373,Zeus-Roxanne,0120550
1374,Turbulence,0120390
1375,Angel-Baby,0112362
1376,警察故事之簡單任務,0116704
1377,Underworld,0120414
1378,Beverly-Hills-Ninja,0118708
1379,Metro,0119664
1380,La-machine,0110425
1381,Falling-in-Love-Again,0080714
1382,The-Cement-Garden,0106535
1383,Dantes-Peak,0118928
1384,Meet-Wally-Sparks,0119644
1385,Amos-Andrew,0106266
1386,Benny-Joon,0106387
1387,Prefontaine,0119937
1388,A-Tickle-in-the-Heart,0117907
1389,Guantanamera,0109949
1390,McHales-Navy,0119640
1391,Kolja,0116790
1392,Gridlockd,0119225
1393,Fire-on-the-Mountain,0116310
1394,Waiting-for-Guffman,0118111
1395,Кавказский-пленник,0116754
1396,The-Beautician-and-the-Beast,0118691
1397,SubUrbia,0120238
1398,Hotel-de-Love,0116565
1399,The-Pest,0119887
1400,Fools-Rush-In,0119141
1401,Touch,0120357
1402,Absolute-Power,0118548
1403,That-Darn-Cat,0120317
1404,Vegas-Vacation,0120434
1405,Unforgotten-TwentyFive-Years-After-Willowbrook,0118042
1406,That-Old-Feeling,0120318
1407,Lost-Highway,0116922
1408,Rosewood,0120036
1409,Donnie-Brasco,0119008
1410,Salut-cousin,0117544
1411,Booty-Call,0118750
1412,Rhyme-Reason,0120014
1413,Boys-Life,0118762
1414,City-of-Industry,0118859
1415,Best-Men,0118702
1416,Jungle-Jungle,0119432
1417,Kama-Sutra-A-Tale-of-Love,0116743
1418,Private-Parts,0119951
1419,Love-Jones,0119572
1420,The-Saint,0120053
1421,Smillas-Sense-of-Snow,0120152
1422,The-Van,0118064
1423,Crash,0115964
1424,The-Daytrippers,0116041
1425,Liar-Liar,0119528
1426,The-Quiet-Room,0117422
1427,Selena,0120094
1428,The-Devils-Own,0118972
1429,Cats-Dont-Dance,0118829
1430,BAPS,0118663
1431,Love-and-Other-Catastrophes,0116931
1432,Turbo-A-Power-Rangers-Movie,0120389
1433,Anna-Karenina,0118623
1434,Double-Team,0119013
1435,Inventing-the-Abbotts,0119381
1436,Anaconda,0118615
1437,Grosse-Pointe-Blank,0119229
1438,Keys-to-Tulsa,0116762
1439,Kissed,0116783
1440,Heads-in-a-Duffel-Bag,0118541
1441,Hollow-Reed,0113314
1442,Paradise-Road,0119859
1443,Traveller,0120366
1444,All-Over-Me,0118586
1445,A-Brothers-Kiss,0118783
1446,Shekvarebuli-kulinaris-ataserti-retsepti,0117050
1447,Romy-and-Micheles-High-School-Reunion,0120032
1448,Feng-yue,0116295
1449,Volcano,0120461
1450,Children-of-the-Revolution,0115886
1451,Austin-Powers-International-Man-of-Mystery,0118655
1452,Breakdown,0118771
1453,Broken-English,0115760
1454,Commandments,0115927
1455,Ripe,0117482
1456,Truth-or-Consequences-NM,0120383
1457,The-Turning,0105660
1458,Warriors-of-Virtue,0120479
1459,Fathers-Day,0119109
1460,The-Fifth-Element,0119116
1461,Intimate-Relations,0116643
1462,Nowhere,0119809
1463,Losing-Chase,0116920
1464,Sprung,0120190
1465,Das-Versprechen,0111613
1466,Le-bonheur,0058985
1467,Love-Valour-Compassion,0119578
1468,Shall-we-ダンス,0117615
1469,The-Second-Jungle-Book-Mowgli-Baloo,0120087
1470,Twin-Town,0120394
1471,Addicted-to-Love,0118556
1472,Brassed-Off,0115744
1473,The-Designated-Mourner,0118964
1474,The-Lost-World-Jurassic-Park,0119567
1475,Ponette,0117359
1476,Schizopolis,0117561
1477,Shiloh,0120118
1478,The-War-at-Home,0118117
1479,Rough-Magic,0114303
1480,Trial-and-Error,0120373
1481,Buddy,0118787
1482,Con-Air,0118880
1483,Late-Bloomers,0116834
1484,The-Pillow-Book,0114134
1485,En-avoir-ou-pas,0112951
1486,Speed-Cruise-Control,0120179
1487,Squeeze,0117724
1488,Sudden-Manhattan,0117775
1489,The-Next-Step,0113968
1490,Wedding-Bell-Blues,0118127
1491,Batman-Robin,0118688
1492,Dream-with-the-Fishes,0119019
1493,Roseannas-Grave,0120034
1494,Head-Above-Water,0116502
1495,Hercules,0119282
1496,The-Last-Time-I-Committed-Suicide,0119502
1497,MURDER-and-murder,0116949
1498,My-Best-Friends-Wedding,0119738
1499,Tetsuo-II-Body-Hammer,0105569
1500,Chacun-Cherche-Son-Chat,0115856
1501,Le-Mépris,0057345
1502,FaceOff,0119094
1503,Fall,0119098
1504,گبه,0116384
1505,Mondo,0117076
1506,The-Innocent-Sleep,0113425
1507,For-Ever-Mozart,0116334
1508,Men-in-Black,0119654
1509,Out-to-Sea,0119848
1510,Wild-America,0120512
1511,A-Simple-Wish,0120133
1512,Contact,0118884
1513,Love-Serenade,0116930
1514,GI-Jane,0119173
1515,Conan-the-Barbarian,0082198
1516,George-of-the-Jungle,0119190
1517,Cop-Land,0118887
1518,Event-Horizon,0119081
1519,Spawn,0120177
1520,Air-Bud,0118570
1521,Picture-Perfect,0119896
1522,In-the-Company-of-Men,0119361
1523,Free-Willy-The-Rescue,0119152
1524,Career-Girls,0118818
1525,Conspiracy-Theory,0118883
1526,Desperate-Measures,0118966
1527,Steel,0120207
1528,Shes-So-Lovely,0120112
1529,Hoodlum,0119311
1530,Leave-it-to-Beaver,0119509
1531,Mimic,0119675
1532,Money-Talks,0119695
1533,Excess-Baggage,0119086
1534,Kull-the-Conqueror,0119484
1535,Air-Force-One,0118571
1536,One-Eight-Seven,0118531
1537,The-Hunt-for-Red-October,0099810
1538,My-Own-Private-Idaho,0102494
1539,Kiss-Me-Guido,0119465
1540,Star-Maps,0120197
1541,In-Out,0119360
1542,The-Edge,0119051
1543,The-Peacemaker,0119874
1544,LA-Confidential,0119488
1545,Seven-Years-in-Tibet,0120102
1546,Kiss-the-Girls,0119468
1547,Soul-Food,0120169
1548,Kicked-in-the-Head,0119457
1549,Wishmaster,0120524
1550,A-Thousand-Acres,0120323
1551,The-Game,0119174
1552,Fire-Down-Below,0119123
1553,U-Turn,0120399
1554,The-Locusts,0119557
1555,The-Matchmaker,0119632
1556,The-Assignment,0118647
1557,A-Smile-Like-Yours,0120151
1558,Ulees-Gold,0120402
1559,The-Ice-Storm,0119349
1560,Stag,0120192
1561,Chasing-Amy,0118842
1562,How-to-Be-a-Player,0119326
1563,The-Full-Monty,0119164
1564,Indian-Summer,0116631
1565,Mrs-Brown,0119280
1566,I-Know-What-You-Did-Last-Summer,0119345
1567,The-Devils-Advocate,0118971
1568,RocketMan,0120029
1569,Playing-God,0119906
1570,The-House-of-Yes,0119324
1571,Fast-Cheap-Out-of-Control,0119107
1572,Washington-Square,0120481
1573,Telling-Lies-In-America,0120303
1574,Year-of-the-Horse,0120539
1575,Gattaca,0119177
1576,FairyTale-A-True-Story,0119095
1577,Phantoms,0119891
1578,Swept-from-the-Sea,0120257
1579,Wonderland,0120529
